ID,IsVIP,CountryCode,TotalUnits,TotalFee,Industry,Tenure,UsersCount,Churn,ChurnPerc,TicketsCount,TicketsPriorityMean,TicketsClosedCount,SLATimeUsedTotal,SLATimeUsedMean,SLAPercentageTotal,SLAPercentageMean,NonCompliantSLACount,RMACount,RMAUnitsCount,MDVRCount,FatigueMonitorCount,FuelSensorCount,PowerOnEventsCount,PricingCancelCount,ClosedBussCancelCount,NoPaymentCancelCount,SoldVehicleCancelCount,NoUsedVehicleCancelCount,MultHWCasesCancelCount,NoUsedCancelCount
69729,0,CO,2,39.98,Service,15,1,0,1.20,3,3.00,3,0,0.00,0,0.00,3,0,0,0,0,0,215,0,0,0,0,0,0,0
69730,0,CO,1,19.99,Service,15,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,45,0,0,0,1,0,0,0
69731,0,PE,1,29.99,Transportation,15,1,0,1.20,1,2.00,1,0,0.00,0,0.00,1,0,0,0,0,0,54,0,0,0,0,0,0,0
69732,0,CO,2,39.98,Transportation,15,1,1,100.00,3,2.00,2,35872,11957.00,440,146.00,3,0,0,0,0,0,135,0,0,1,0,0,0,0
69735,0,CO,1,19.99,Service,15,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,33251,0,0,0,0,0,0,0
69737,0,CO,1,19.99,Engineering and Construction Industries,15,1,0,1.20,2,2.00,2,17611,8805.00,651,325.00,2,0,0,0,0,0,281,0,0,0,0,0,0,0
69740,0,CO,1,19.99,Service,15,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,13480,0,0,0,0,0,0,0
69741,0,CO,1,19.99,Transportation,15,1,0,1.20,1,2.00,1,15790,15790.00,584,584.00,1,0,0,0,0,0,242,0,0,0,0,0,0,0
69742,0,CO,1,19.99,Service,15,1,1,100.00,2,3.00,2,0,0.00,0,0.00,2,0,0,0,0,0,55,0,0,0,1,0,0,0
69743,0,CO,2,149.75,Service,15,1,0,51.20,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,12,0,0,0,1,0,0,0
69746,0,CO,1,19.99,Service,15,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,0
69748,0,CO,1,124.75,Service,15,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,13,0,0,0,0,0,0,0
69749,0,CO,1,19.99,Service,15,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,15,0,0,0,0,0,0,0
69752,0,CO,1,19.99,Service,15,1,0,1.20,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,0,44,0,0,0,0,0,0,0
69755,0,CO,3,59.97,Service,15,1,1,100.00,2,3.00,2,0,0.00,0,0.00,2,0,0,0,0,0,1292,0,0,0,2,0,0,0
69759,0,CO,2,39.98,Service,15,1,0,1.20,2,2.00,1,13825,6912.00,119,59.00,2,0,0,0,0,0,97,0,0,0,0,0,0,0
69783,0,CO,1,19.99,Service,14,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,73645,0,0,0,0,0,0,0
69785,0,CO,2,249.50,Service,14,1,0,1.20,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,80,0,0,0,0,0,0,0
69793,0,US,20,399.50,Rental,14,5,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,59,0,0,0,0,0,0,0
69805,0,CO,1,19.99,Construction General,14,1,0,1.20,2,2.00,2,12134,6067.00,448,224.00,2,0,0,0,0,0,1130,0,0,0,0,0,0,0
69831,0,CO,1,19.99,Service,14,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,4,0,0,0,1,0,0,0
69833,0,CO,11,256.85,Transportation,14,1,0,1.20,3,2.00,3,0,0.00,0,0.00,3,0,0,0,0,7,847,0,0,0,0,0,0,0
69834,0,CO,1,19.99,Service,14,1,0,1.20,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,55,0,0,0,0,0,0,0
69837,0,CO,2,249.50,Service,14,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,12,0,0,0,0,0,0,0
69839,0,CO,3,89.97,Transportation,14,1,0,1.20,3,2.00,2,0,0.00,0,0.00,3,0,0,0,0,1,594,0,0,0,0,0,0,0
69842,0,CO,1,19.99,Architectural,14,1,0,1.20,2,2.00,2,561,280.00,19,9.00,2,0,0,0,0,0,84,0,0,0,0,0,0,0
69843,0,CO,1,19.99,Service,14,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,263,0,0,0,0,0,0,0
69863,0,PE,6,179.94,Transportation,14,2,0,1.20,2,3.00,2,0,0.00,0,0.00,2,0,0,0,0,0,3254,0,0,0,0,0,0,0
69865,0,CO,1,19.99,Service,14,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,12399,0,0,0,0,0,0,0
69867,0,CO,2,39.98,Service,14,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,2148,0,0,0,0,0,0,0
69876,0,CO,1,29.99,Transportation,14,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,189,0,0,0,1,0,0,0
69883,0,CO,6,119.94,Transportation,14,7,0,1.20,3,2.00,3,10429,3476.00,429,143.00,3,0,0,0,0,0,1367,0,0,0,0,0,0,0
69884,0,CO,1,19.99,Transportation,14,1,0,1.20,2,3.00,2,9031,4515.00,153,76.00,2,0,0,0,0,0,13,0,0,0,0,0,0,0
69885,0,CO,1,19.99,Service,14,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,0
69900,0,PE,6,119.94,Transportation,14,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,633,0,0,0,0,0,0,0
69906,0,CO,1,19.99,Construction General,14,1,0,1.20,2,3.00,2,8560,4280.00,316,158.00,2,0,0,0,0,0,1376,0,0,0,0,0,0,0
69908,0,CO,1,19.99,Apparel & Accessories,14,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,78,0,0,0,0,0,0,0
69921,0,PE,1,19.99,Transportation,14,1,1,100.00,3,2.00,2,0,0.00,0,0.00,3,0,0,0,0,0,659,0,0,0,0,0,0,0
69923,0,CO,2,39.98,Transportation,14,1,0,1.20,1,2.00,1,422,422.00,39,39.00,1,0,0,0,0,0,127,0,0,0,0,0,0,0
69926,0,CO,2,249.50,Service,14,1,0,1.20,1,2.00,1,214,214.00,19,19.00,1,0,0,0,0,0,369,0,0,0,0,0,0,0
69956,0,CO,2,39.98,Construction General,14,1,0,1.20,3,2.00,3,21958,7319.00,812,270.00,3,0,0,0,0,0,96,0,0,0,0,0,0,0
69966,0,CO,1,29.99,Rental,14,1,1,100.00,1,3.00,1,31800,31800.00,267,267.00,1,0,0,0,0,0,62,0,0,1,0,0,0,0
69967,0,CO,1,19.99,Transportation,14,1,1,100.00,4,3.00,4,64862,16215.00,1025,256.00,4,0,0,0,0,0,198,0,0,0,1,0,0,0
69982,1,CO,49,1292.38,Transportation,14,1,0,1.20,9,2.00,8,0,0.00,0,0.00,9,0,0,0,0,27,12217,0,0,0,0,0,0,0
69983,0,CO,1,29.99,Rental,14,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,431,0,0,0,0,0,0,0
69986,0,CO,1,19.99,Service,14,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,77,0,0,1,0,0,0,0
69988,0,CO,1,19.99,Transportation,14,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,1646,0,0,0,0,0,0,0
70002,0,CO,9,104.85,Rental,14,1,1,100.00,1,3.00,0,22235,22235.00,187,187.00,1,0,0,0,0,0,3204,0,0,1,0,0,0,0
70012,0,CO,3,59.97,Service,14,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,670,0,0,0,1,0,0,0
70023,0,CO,1,19.99,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,157,0,0,0,0,0,0,0
70025,0,CO,1,29.99,Transportation,13,1,0,1.20,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,1,73,0,0,0,0,0,0,0
70032,0,CO,1,19.99,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,20,0,0,0,0,0,0,0
70033,0,CO,1,19.99,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,31325,0,0,0,0,0,0,0
70034,0,CO,1,19.99,Transportation,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,69,0,0,0,0,0,0,0
70062,0,CO,2,149.75,Service,13,1,0,1.20,2,3.00,2,0,0.00,0,0.00,2,0,0,0,0,0,4965,0,0,0,0,0,0,0
70063,0,CO,5,149.95,Construction General,13,1,0,1.20,5,2.00,5,45789,9157.00,1096,219.00,5,0,0,0,0,0,1036,0,0,0,0,0,0,0
70064,0,CO,1,139.80,Service,13,1,0,1.20,2,3.00,2,0,0.00,0,0.00,2,0,0,0,0,0,466,0,0,0,0,0,0,0
70066,0,CO,1,19.99,Service,13,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,7673,0,0,0,1,0,0,0
70067,0,CO,2,149.75,Service,13,1,0,1.20,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,0,1010,0,0,0,0,0,0,0
70094,0,CO,1,19.99,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,74,0,0,0,0,0,0,0
70095,0,CO,1,124.75,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,3405,0,0,0,0,0,0,0
70108,0,CO,1,19.99,Transportation,13,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,2097,0,0,0,1,0,0,0
70109,0,CO,1,124.75,Transportation,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,14986,0,0,0,0,0,0,0
70112,1,PE,54,1169.61,Transportation,13,7,0,28.98,12,2.00,11,0,0.00,0,0.00,12,0,0,0,0,0,4173,0,2,0,0,0,0,0
70114,0,CO,1,19.99,Rental,13,1,0,1.20,1,3.00,1,1020,1020.00,0,0.00,1,0,0,0,0,0,1043,0,0,0,0,0,0,0
70116,0,PE,2,39.98,Transportation,13,2,0,1.20,2,3.00,2,0,0.00,0,0.00,2,0,0,0,0,2,320,0,0,0,0,0,0,0
70117,0,Co,2,59.98,Transportation,13,1,0,1.20,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,0,443,0,0,0,0,0,0,0
70120,0,CO,1,19.99,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,17,0,0,0,0,0,0,0
70122,0,CO,1,19.99,Associations and Non-Profit Organizations,13,1,0,1.20,2,2.00,1,5437,2718.00,121,60.00,2,0,0,0,0,0,27,0,0,0,0,0,0,0
70141,0,PE,1,19.99,Transportation,13,1,1,100.00,3,2.00,2,0,0.00,0,0.00,3,0,0,0,0,0,5,0,0,0,1,0,0,0
70156,0,CO,9,104.85,Transportation,13,4,0,1.20,3,2.00,2,0,0.00,0,0.00,3,0,0,0,0,0,1167,0,0,0,0,0,0,0
70164,0,CO,1,19.99,Rental,13,1,0,1.20,1,3.00,1,5039,5039.00,186,186.00,1,0,0,0,0,0,240,0,0,0,0,0,0,0
70176,0,CO,1,19.99,Service,13,1,0,1.20,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,38,0,0,0,1,0,0,0
70180,0,CO,4,79.96,Schools,13,1,0,1.20,1,2.00,1,9566,9566.00,885,885.00,1,0,0,0,0,0,9255,0,0,0,0,0,0,0
70182,0,CO,4,79.96,Architectural,13,2,0,1.20,4,2.00,3,29805,7451.00,904,226.00,4,0,0,0,0,0,321,0,0,0,0,0,0,0
70187,0,CO,1,19.99,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,69,0,0,0,0,0,0,0
70193,0,PE,1,19.99,Transportation,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,46,0,0,0,0,0,0,0
70198,0,CO,3,59.97,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,9977,0,0,0,0,0,0,0
70203,0,CO,1,19.99,Service,13,1,0,1.20,2,3.00,2,0,0.00,0,0.00,2,0,0,0,0,0,20642,0,0,0,1,0,0,0
70204,0,CO,1,19.99,Service,13,1,0,1.20,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,0,6499,0,0,0,0,0,0,0
70208,0,CO,1,19.99,Service,13,1,0,1.20,1,3.00,1,179,179.00,6,6.00,1,0,0,0,0,0,40,0,0,0,0,0,0,0
70209,0,CO,1,19.99,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,5,0,0,0,0,0,0,0
70211,0,CO,2,279.60,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,5653,0,0,0,0,0,0,0
70218,0,CO,1,19.99,Rental,13,1,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,572,0,0,1,0,0,0,0
70222,0,CO,1,149.75,Agriculture,13,1,0,1.20,1,3.00,1,3162,3162.00,117,117.00,1,0,0,0,0,0,52,0,0,0,0,0,0,0
70225,0,CO,2,39.98,Transportation,13,1,0,1.20,1,2.00,1,2542,2542.00,235,235.00,1,0,0,0,0,0,34,0,0,0,0,0,0,0
70270,0,PE,3,89.97,Transportation,13,1,1,100.00,5,2.00,5,0,0.00,0,0.00,5,0,0,0,3,0,42,0,0,1,0,0,0,0
70327,0,CO,1,19.99,Architectural,13,1,0,1.20,1,2.00,1,7,7.00,0,0.00,1,0,0,0,0,0,58,0,0,0,0,0,0,0
70355,0,PE,2,39.98,Transportation,13,2,0,1.20,3,2.00,3,0,0.00,0,0.00,3,0,0,0,0,0,42,0,0,0,0,0,0,0
70358,0,PE,1,19.99,Transportation,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,0
70359,0,PE,2,39.98,Transportation & Logistics,13,1,0,1.20,1,2.00,1,0,0.00,0,0.00,1,0,0,0,0,0,9391,0,0,0,0,0,0,0
70364,0,CO,1,19.99,Transportation,13,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,2421,0,0,0,1,0,0,0
70373,0,CO,1,19.99,Engineering and Construction Industries,13,1,0,1.20,2,2.00,1,8492,4246.00,272,136.00,2,0,0,0,0,0,88,0,0,0,0,0,0,0
70381,0,CO,1,139.80,Service,13,1,0,1.20,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,163,0,0,0,0,0,0,0
70384,0,PE,3,89.97,Transportation,13,1,0,1.20,4,2.00,3,0,0.00,0,0.00,4,0,0,0,0,3,1741,0,0,0,0,0,0,0
70389,0,PE,1,19.99,Transportation,13,1,0,1.20,4,2.00,4,0,0.00,0,0.00,4,0,0,0,0,0,860,0,0,0,0,0,0,0
70395,0,CO,1,19.99,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,497,0,0,0,0,0,0,0
70396,0,CO,1,19.99,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,38,0,0,0,0,0,0,0
70398,0,CO,1,19.99,Service,13,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,911,0,0,0,0,0,0,0
70399,0,CO,1,19.99,Construction General,13,1,0,1.20,2,3.00,2,4356,2178.00,160,80.00,2,0,0,0,0,0,25,0,0,0,0,0,0,0
70420,0,CO,1,29.99,Transportation,13,1,1,100.00,2,2.00,0,0,0.00,0,0.00,2,0,0,0,0,0,9768,0,0,1,0,0,0,0
70428,0,CO,1,19.99,Transportation,13,1,0,1.20,2,3.00,2,2764,1382.00,101,50.00,2,0,0,0,0,0,197,0,0,0,0,0,0,0
70429,0,PE,8,139.93,Transportation,13,6,0,13.70,8,2.00,8,0,0.00,0,0.00,8,0,0,0,0,0,187,0,0,0,1,0,0,0
70437,1,CO,55,8236.25,Freight Forwarders / Couriers,12,6,0,1.20,17,2.00,16,44002,2588.00,1944,114.00,17,0,0,0,0,0,8007,0,0,0,0,0,0,0
70442,0,CO,1,19.99,Service,12,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,3,0,0,0,1,0,0,0
70445,0,CO,1,19.99,Engineering and Construction Industries,12,1,0,1.20,1,2.00,1,5883,5883.00,544,544.00,1,0,0,0,0,0,111,0,0,0,0,0,0,0
70448,0,CO,1,19.99,Service,12,1,1,100.00,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,0,2804,0,0,1,0,0,0,0
70473,0,PE,2,39.98,Transportation & Logistics,12,1,0,1.20,3,2.00,3,0,0.00,0,0.00,3,0,0,0,0,0,139,0,0,0,0,0,0,0
70489,0,CO,1,12.48,Farm Equipment,12,1,0,1.20,1,2.00,1,2488,2488.00,230,230.00,1,0,0,0,0,0,209,0,0,0,0,0,0,0
70504,0,PE,2,39.98,Transportation & Logistics,12,2,0,1.20,1,2.00,1,0,0.00,0,0.00,1,0,0,0,1,0,32,0,0,0,0,0,0,0
70518,0,CO,4,79.96,Building Materials,12,1,0,1.20,1,2.00,1,9651,9651.00,893,893.00,1,0,0,0,0,0,1325,0,0,0,0,0,0,0
70528,0,CO,1,19.99,Transportation & Logistics,12,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,36961,0,0,0,0,0,0,0
70571,0,PE,6,179.94,Transportation,12,1,0,1.20,3,2.00,3,0,0.00,0,0.00,3,0,0,0,0,10,1026,0,0,0,0,0,0,0
70610,0,CO,1,19.99,Transportation,12,1,0,1.20,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,0,37,0,0,0,0,0,0,0
70618,0,CO,3,449.25,Engineering and Construction Industries,12,1,0,1.20,3,2.00,2,35572,11857.00,671,223.00,3,0,0,0,0,0,145,0,0,0,0,0,0,0
70640,0,CO,3,39.98,Transportation,12,1,0,34.53,2,2.00,1,50528,25264.00,479,239.00,2,0,0,0,0,0,210,0,0,0,1,0,0,0
70642,0,CO,2,59.98,Transportation,12,2,1,100.00,4,2.00,3,0,0.00,0,0.00,4,0,0,0,0,0,108,0,0,0,1,0,0,0
70653,0,PE,1,19.99,Transportation,12,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,19,0,0,0,0,0,0,0
70662,0,PE,1,19.99,Transportation,12,1,0,1.20,1,2.00,1,0,0.00,0,0.00,1,0,0,0,0,0,10697,0,0,0,0,0,0,0
70663,0,CO,1,19.99,Transportation,12,1,0,1.20,1,3.00,1,2284,2284.00,19,19.00,1,0,0,0,0,0,3067,0,0,0,0,0,0,0
70704,0,CO,1,19.99,Rental,12,1,0,1.20,1,2.00,0,30778,30778.00,0,0.00,1,0,0,0,0,0,1160,0,0,0,0,0,0,0
70708,0,CO,11,1372.25,Service,12,1,0,1.20,3,2.00,3,30143,10047.00,1350,450.00,3,0,0,0,0,0,664,0,0,0,0,0,0,0
70711,0,CO,1,19.99,Service,12,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,12,0,0,0,0,0,0,0
70712,0,CO,1,19.99,Service,12,1,0,1.20,2,3.00,2,0,0.00,0,0.00,2,0,0,0,0,0,19,0,0,0,1,0,0,0
70713,0,CO,3,419.40,Service,12,1,0,1.20,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,2601,0,0,0,0,0,0,0
70718,0,PE,1,19.99,Transportation,12,1,0,1.20,1,2.00,1,0,0.00,0,0.00,1,0,0,0,0,0,56,0,0,0,0,0,0,0
70719,0,PE,8,119.94,Transportation,12,1,0,26.20,7,2.00,5,0,0.00,0,0.00,7,0,0,0,0,6,447,0,0,0,1,0,0,0
70737,0,PE,2,59.98,Transportation,12,1,0,1.20,6,2.00,5,0,0.00,0,0.00,6,0,0,0,0,4,375,0,0,0,0,0,0,0
70742,0,CO,1,149.75,Farm Equipment,12,1,0,1.20,2,2.00,2,3222,1611.00,298,149.00,2,0,0,0,0,0,333,0,0,0,0,0,0,0
70761,0,PE,1,19.99,Transportation,12,1,0,1.20,3,2.00,3,0,0.00,0,0.00,3,0,0,0,0,0,35,0,0,0,0,0,0,0
70764,0,CO,6,59.97,Transportation,12,1,0,51.20,6,2.00,5,37122,6187.00,532,88.00,6,0,0,0,0,0,299,0,1,0,1,0,0,0
70767,0,PE,1,19.99,Transportation,12,1,0,1.20,2,2.00,2,0,0.00,0,0.00,2,0,0,0,0,0,110,0,0,0,0,0,0,0
70784,0,PE,1,19.99,Transportation,12,1,0,1.20,2,2.00,2,0,0.00,0,0.00,2,0,0,0,0,0,16,0,0,0,0,0,0,0
70788,0,CO,2,39.98,Service,12,1,0,1.20,2,2.00,2,0,0.00,0,0.00,2,0,0,0,0,0,24,0,0,0,0,0,0,0
70789,0,CO,2,279.60,Service,12,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,920,0,0,1,0,0,0,0
70790,0,PE,2,39.98,Transportation,12,1,0,1.20,4,2.00,3,0,0.00,0,0.00,4,0,0,0,0,0,1375,0,0,0,0,0,0,0
70800,0,US,1,19.99,Transportation,12,1,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,708,0,0,1,0,0,0,0
70839,0,CO,1,19.99,Transportation,12,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,50,0,0,0,0,0,0,0
70847,0,PE,1,19.99,Transportation,12,1,0,1.20,2,2.00,2,0,0.00,0,0.00,2,0,0,0,0,0,4,0,0,0,0,0,0,0
70873,0,PE,9,179.91,Transportation,12,1,0,1.20,6,2.00,4,0,0.00,0,0.00,6,0,0,0,0,0,1266,0,0,1,0,0,0,0
70880,0,CO,1,149.75,Service,12,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,177,0,0,0,0,0,0,0
70882,0,CO,1,19.99,Agriculture,12,1,0,1.20,1,2.00,1,2544,2544.00,235,235.00,1,0,0,0,0,0,145,0,0,0,0,0,0,0
70892,0,US,1,29.99,Advertising,12,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,0
70897,0,CO,2,84.20,Architectural,12,1,0,1.20,3,2.00,3,23561,7853.00,1036,345.00,3,0,0,0,0,0,115946,0,0,0,0,0,0,0
70898,0,MX,1,19.99,Transportation,12,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,25,0,0,0,0,0,0,0
70899,0,CO,1,19.99,Toys and Sporting Goods Industries,12,1,0,1.20,2,2.00,2,17715,8857.00,684,342.00,2,0,0,0,0,0,90,0,0,0,0,0,0,0
70900,0,MX,3,59.97,Transportation,12,1,0,1.20,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,114,0,0,0,0,0,0,0
70907,0,CO,1,19.99,Service,12,1,0,1.20,1,2.00,1,305,305.00,28,28.00,1,0,0,0,0,0,53,0,0,0,0,0,0,0
70909,0,CO,13,259.87,Transportation,12,1,1,100.00,3,2.00,3,20291,6763.00,238,79.00,3,0,0,0,0,0,665,0,0,1,0,0,0,0
70911,0,PE,1,19.99,Transportation,12,1,0,1.20,1,2.00,1,0,0.00,0,0.00,1,0,0,0,0,0,40,0,0,0,0,0,0,0
70913,0,CO,3,37.43,Construction General,12,1,0,1.20,3,2.00,3,24144,8048.00,51,17.00,3,0,0,0,0,0,822,0,0,0,0,0,0,0
70918,0,CO,2,299.50,Transportation,12,1,0,1.20,2,2.00,2,713,356.00,65,32.00,2,0,0,0,0,0,243,0,0,0,0,0,0,0
70964,0,CO,10,124.75,Health Care,11,1,0,0.00,5,2.00,4,9969,1993.00,144,28.00,5,0,0,0,0,0,944,0,0,0,0,0,0,0
70979,0,PE,1,19.99,Transportation,11,1,0,0.00,3,2.00,3,0,0.00,0,0.00,3,0,0,0,0,0,28,0,0,0,0,0,0,0
70995,0,CO,2,39.98,Service,11,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,310,0,0,0,1,0,0,0
71000,0,CO,2,39.98,Service,11,1,0,0.00,1,2.00,1,372,372.00,34,34.00,1,0,0,0,0,0,101,0,0,0,0,0,0,0
71016,0,CO,1,19.99,Transportation,11,1,0,0.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,132,0,0,0,0,0,0,0
71019,0,PE,4,119.96,Transportation,11,2,0,0.00,4,2.00,3,0,0.00,0,0.00,4,0,0,0,0,4,25,0,0,0,0,0,0,0
71029,0,PE,12,359.88,Transportation,11,2,0,0.00,7,2.00,6,0,0.00,0,0.00,7,0,0,0,0,0,2652,0,0,0,0,0,0,0
71030,0,PE,6,179.94,Transportation,11,1,0,0.00,4,2.00,4,0,0.00,0,0.00,4,0,0,0,0,0,1091,0,0,0,0,0,0,0
71037,0,CO,1,19.99,Service,11,1,0,0.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,66,0,0,0,0,0,0,0
71043,0,PE,1,29.99,Transportation,11,1,0,0.00,2,2.00,1,0,0.00,0,0.00,2,0,0,0,0,0,1953,0,0,0,0,0,0,0
71069,0,CO,11,128.15,Transportation,11,1,0,0.00,5,2.00,4,0,0.00,0,0.00,5,0,0,0,0,0,79148,0,0,0,0,0,0,0
71075,0,CO,1,19.99,Service,11,1,0,0.00,1,3.00,0,7023,7023.00,59,59.00,1,0,0,0,0,0,129,0,0,0,0,0,0,0
71083,0,PE,1,19.99,Transportation,11,1,0,0.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,25,0,0,0,0,0,0,0
71088,0,CO,2,59.98,Transportation,11,1,0,0.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,30,0,0,0,0,0,0,0
71090,0,PE,13,208.00,Transportation,11,1,0,0.00,4,2.00,3,0,0.00,0,0.00,4,0,0,0,0,0,14261,0,0,0,0,0,0,0
71108,0,CO,2,39.98,Architectural,11,1,0,0.00,2,2.00,2,30312,15156.00,59,29.00,2,0,0,0,0,0,256,0,0,0,0,0,0,0
71126,0,CO,1,19.99,Engineering and Construction Industries,11,1,0,0.00,1,2.00,1,2270,2270.00,210,210.00,1,0,0,0,0,0,8398,0,0,0,0,0,0,0
71129,0,CO,4,119.96,Transportation,11,1,0,0.00,2,2.00,1,0,0.00,0,0.00,2,0,0,0,0,0,415,0,0,0,0,0,0,0
71130,0,CO,1,29.99,Transportation,11,1,0,0.00,1,3.00,0,0,0.00,0,0.00,1,0,0,0,0,0,53,0,0,0,0,0,0,0
71131,0,CO,1,19.99,Transportation,11,1,0,0.00,2,2.00,2,179,89.00,16,8.00,2,0,0,0,0,0,9,0,0,0,0,0,0,0
71144,0,PE,1,19.99,Transportation & Logistics,11,1,0,0.00,2,2.00,2,0,0.00,0,0.00,2,0,0,0,0,0,41,0,0,0,0,0,0,0
71158,0,PE,1,19.99,Transportation,11,1,0,0.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,610,0,0,0,0,0,0,0
71160,0,CO,6,79.96,Transportation,11,1,0,33.33,4,3.00,3,63936,15984.00,291,72.00,4,0,0,0,0,0,1645,0,0,0,1,0,0,0
71163,0,PE,1,19.99,Transportation,11,1,0,0.00,1,2.00,1,0,0.00,0,0.00,1,0,0,0,0,0,5,0,0,0,0,0,0,0
